wallet_id,ts,event_type,token,amount,bonus_id,tx_hash
w00180,2025-09-01T22:19:34Z,payout,USDT,2.98,,0x15663d53810f441d82d0dbc027aa9e8f
w00299,2025-09-01T23:09:48Z,wager,USDT,243.82,,0x072dbb30dcfb4047a4ecbb6fb5b045b5
w00299,2025-09-01T23:35:48Z,payout,USDT,220.05,,0x56ffa94392ad4f068450e9f67e62195f
w00337,2025-09-02T00:56:37Z,deposit,USDC,39.44,,0xd362f2d74816455da7f18befdd737561
w00079,2025-09-02T02:52:42Z,deposit,USDT,64.45,,0x11bbc47523b54062bec478bb7f03c195
w00020,2025-09-02T02:55:56Z,deposit,USDT,44.08,,0x1c4d552f0c664d159aeea4d8fc6d4f01
w00299,2025-09-02T03:08:48Z,wager,USDC,62.54,,0xe8893b2731944042bcf93b0d0be91a1e
w00299,2025-09-02T03:42:48Z,bonus,USDC,16.47,B464,0xd990fc5f906a42dc89858e1c5fa340eb
w00337,2025-09-02T03:47:37Z,wager,USDC,41.4,,0x9d4eab5876ec4eb2b5f12a8521f4e81c
w00337,2025-09-02T04:02:37Z,payout,USDC,30.29,,0x725c821718244e0db46041dc57823ac7
w00020,2025-09-02T04:07:56Z,wager,USDT,84.44,,0xaeca3fbbabb048ad9790604b901a9c7f
w00020,2025-09-02T05:13:56Z,wager,USDT,48.26,,0x492fc4609ffe4cda8223a348427a2b55
w00020,2025-09-02T05:41:56Z,wager,USDT,51.46,,0x49b3910a20934005bf901bc5ed75f2fe
w00020,2025-09-02T05:42:56Z,payout,USDT,37.69,,0xdf85b42140314fa7841c6e44a1b87af5
w00337,2025-09-02T05:48:37Z,wager,USDC,24.34,,0xa7cdb769cc52492083e5bf62758db45f
w00079,2025-09-02T05:56:42Z,wager,USDT,30.54,,0x4a1b35aeede847518c093deed2e54da6
w00020,2025-09-02T06:00:56Z,payout,USDT,30.79,,0x39e4038d7dca4b9f8adb6459c350ad10
w00020,2025-09-02T06:11:56Z,wager,USDC,34.13,,0x1537ecf936f349fb8c5873a99c826baf
w00079,2025-09-02T06:22:42Z,payout,USDT,16.48,,0x008946bfafa344e6b6d609f6e8bbf586
w00020,2025-09-02T06:36:56Z,payout,USDC,30.63,,0x03dacd7d206e422e97067f0327971e12
w00079,2025-09-02T06:53:42Z,wager,USDT,60.78,,0x18ed256c34c949b98427c947dfd7bb8f
w00337,2025-09-02T07:21:37Z,wager,USDT,14.72,,0xfef7f1c8c7ae401e88cec402612fb528
w00337,2025-09-02T07:33:37Z,payout,USDT,10.55,,0xa7a7a6cbf03a44369f90e7147c4124eb
w00337,2025-09-02T08:50:37Z,wager,USDC,26.98,,0x921a53d493444c3baaaa2eeed8860d57
w00337,2025-09-02T09:06:37Z,payout,USDC,22.73,,0x452c1f33ef754cff8d66bc7116c3ddf8
w00020,2025-09-02T09:21:56Z,wager,USDC,21.56,,0x4ec7d2c7e7cb475c8f574af744ed56c7
w00079,2025-09-02T09:24:42Z,wager,USDC,18.28,,0xa434e6df0dac4caf9a5537f82ea159d2
w00079,2025-09-02T09:44:42Z,payout,USDC,15.35,,0x97e3a141f5af406887f0b33b15e0af61
w00020,2025-09-02T09:45:56Z,payout,USDC,11.85,,0x718eb2df91414b659d8641d047c53350
w00020,2025-09-02T09:48:56Z,wager,USDT,14.83,,0x7fc700fd12984d21846767d8ace3287a
w00020,2025-09-02T13:41:56Z,wager,USDC,66.13,,0x1a11c4ddbed54f3690f0de2ed97b5a60
w00020,2025-09-02T13:46:56Z,payout,USDC,42.13,,0x8b83ca412fb8431c9a7ba31254b98f9a
w00323,2025-09-02T18:53:28Z,deposit,USDC,103.18,,0x5659fd3e13a348838b63e6d4ada56d39
w00159,2025-09-02T23:25:27Z,deposit,USDC,69.73,,0xd81a86089d744f2eb07a222f087bd0a1
w00159,2025-09-03T02:45:27Z,wager,USDC,238.27,,0x8130f4885f8b4d9ca1248dbf37065427
w00159,2025-09-03T02:48:27Z,payout,USDC,181.18,,0x9ec215328eaf4ac8b7c3af861e553307
w00159,2025-09-03T04:42:27Z,wager,USDC,34.58,,0xa2e26d49371a436c85c9ee83f84ee668
w00159,2025-09-03T04:45:27Z,payout,USDC,23.44,,0xe98c8ee5c73a42158547eadd40d5cf06
w00159,2025-09-03T06:37:27Z,wager,USDC,8.64,,0x81eb066897d14a5d80b1d84abf7f8630
w00159,2025-09-03T06:49:27Z,wager,USDC,18.16,,0x2d8ad7003b0e4db691bd93bdf75ecad1
w00159,2025-09-03T07:05:27Z,payout,USDC,5.42,,0xea296ae644a042838bf27727d9949df7
w00159,2025-09-03T07:06:27Z,payout,USDC,12.22,,0xbcb0795db8e74f13b507b997eb101b8e
w00073,2025-09-03T08:27:56Z,deposit,USDT,79.46,,0xcd1f8517583d43f0a6bd8b75a82f76fa
w00073,2025-09-03T12:53:56Z,wager,USDC,19.17,,0x1b5ef6b6d1e94e2f8ab261d315881313
w00073,2025-09-03T13:12:56Z,payout,USDC,12.26,,0x62d7e50d77994f42ad8b4acc78572364
w00073,2025-09-03T16:18:56Z,wager,USDC,26.19,,0x586087d1bf764d148bccd3c649db7e17
w00073,2025-09-03T16:46:56Z,payout,USDC,21.16,,0x65719e82b2ea400795bba73a690a72ac
w00192,2025-09-03T18:02:36Z,deposit,USDT,34.16,,0xe64c72fe009b41fe96ca3734baf3f44a
w00073,2025-09-03T19:35:56Z,wager,USDC,24.88,,0x62ec57d86085414c8b9791da36763279
w00073,2025-09-03T19:36:56Z,payout,USDC,19.31,,0x64c65d6c001d4fefbd78952b4a68533e
w00073,2025-09-03T19:45:56Z,wager,USDC,42.7,,0xaab8fd8a30a14d0ca9573046acac33a7
w00073,2025-09-03T20:02:56Z,payout,USDC,39.27,,0x93a74ba3219c4696957c98b33f63a8d9
w00122,2025-09-03T23:00:37Z,deposit,USDC,38.7,,0x9e5ca69dd37447ee8148fe3db53a6f8e
w00122,2025-09-04T00:53:37Z,wager,USDC,29.1,,0x3eb8e6281a6748f6be49aa27f25558cd
w00122,2025-09-04T01:13:37Z,payout,USDC,25.32,,0xf12736ab2ddf4526878d38c74f0894ac
w00122,2025-09-04T01:27:37Z,wager,USDT,26.96,,0x6c07b2228da34943826be2bbe06e8471
w00122,2025-09-04T01:51:37Z,payout,USDT,20.2,,0xab255e709f1c4bc29e6bd58e4d1072e0
w00122,2025-09-04T05:17:37Z,wager,USDT,70.2,,0x1581b8bbd22b40d8bdd9d26beb8ac7e1
w00122,2025-09-04T05:39:37Z,payout,USDT,61.31,,0x172db7b6dba64d68810a2e80a2b8285d
w00182,2025-09-04T08:39:04Z,deposit,USDC,45.09,,0x0640ab44800d43149ae6ab1dfb208b9a
w00122,2025-09-04T08:56:37Z,wager,USDT,14.45,,0x840e0c40900b4803825649b0f1aa5d2e
w00100,2025-09-04T08:58:12Z,deposit,USDC,78.98,,0xfa60bb23e0034730b6768e0f3c03f835
w00122,2025-09-04T09:07:37Z,payout,USDT,11.11,,0xd251b9b34d8d4f398b5e57072f17fd41
w00182,2025-09-04T10:22:04Z,wager,USDT,23.17,,0x8783b14bc9b34a33b4e7ca579d2e20aa
w00182,2025-09-04T10:28:04Z,payout,USDT,20.55,,0x843df56dc5b24096aa166825b8d32b06
w00182,2025-09-04T11:18:04Z,wager,USDC,98.75,,0xac66b8b0d4dd4770a8cee22c86656247
w00182,2025-09-04T11:46:04Z,payout,USDC,84.63,,0x1480d9ae709c4c499a5386b232fe1d8f
w00182,2025-09-04T12:00:04Z,wager,USDT,31.68,,0xb9134ed3cc3e4d299310b51c6cb9fc8a
w00182,2025-09-04T12:19:04Z,payout,USDT,28.92,,0x3c7fd90fcdbe407591022e4cc55a8117
w00100,2025-09-04T12:53:12Z,wager,USDT,50.27,,0x3c679a375c36496187174958c53a14f6
w00122,2025-09-04T12:53:37Z,wager,USDT,14.34,,0x34aece7f54514d219f0dafd7078dfb75
w00100,2025-09-04T12:58:12Z,wager,USDC,8.34,,0x5f1aa85c98864df8bbb8ca483568c770
w00100,2025-09-04T12:59:12Z,bonus,USDC,9.03,B267,0x0a170152580f4c8fa851154fc0da9196
w00122,2025-09-04T12:59:37Z,payout,USDT,11.46,,0xb73cd8b8c2ad404e89fb912018add7fc
w00131,2025-09-04T13:00:27Z,deposit,USDC,77.61,,0xa08dfbbd7891453d86548806b5e68fed
w00100,2025-09-04T13:02:12Z,payout,USDT,32.75,,0xa7f64ac934e14169bfc8e60fbbdded8d
w00100,2025-09-04T13:09:12Z,payout,USDC,4.41,,0xb98b35bd604245c9ac71d71970035a17
w00259,2025-09-04T13:46:18Z,deposit,USDT,132.54,,0x08b37d6542c04c7984d39ca0f4521460
w00131,2025-09-04T13:50:27Z,wager,USDC,18.65,,0xe362ee59e955465ea831f8e421ad2ebb
w00131,2025-09-04T14:15:27Z,payout,USDC,14.09,,0x0c1f28d2d7da4f0eb802f818ca3be222
w00213,2025-09-04T14:29:19Z,deposit,USDT,50.34,,0xd69738cbe1e74e289cc6d184d4ba0de0
w00100,2025-09-04T15:41:12Z,wager,USDC,144.45,,0x77daa4d710254165ae81a9accaf0eb2e
w00100,2025-09-04T15:57:12Z,payout,USDC,94.9,,0xd57a4c66d3c84816a71e973e3de79e12
w00122,2025-09-04T16:26:37Z,wager,USDT,62.2,,0x4a45e98c8b97477e9fcb515e324beada
w00259,2025-09-04T17:40:18Z,wager,USDC,35.62,,0x037d763132104a77bc24f9efbaa86751
w00259,2025-09-04T18:04:18Z,payout,USDC,26.26,,0x856bc4a2c7ca46ddb1d85fc90a3343c8
w00122,2025-09-04T20:06:37Z,wager,USDT,32.46,,0xead7edc863a347aaadcfaa9a17fc7344
w00259,2025-09-04T20:08:18Z,wager,USDC,15.79,,0x9d19ca43118542d4b02f371eee39b796
w00122,2025-09-04T20:19:37Z,payout,USDT,27.49,,0x522237e2ef3d4322a3af55c162de8c33
w00399,2025-09-04T20:22:48Z,deposit,USDT,63.4,,0xf0c00c4e18c54d5698ac4f4488e6507b
w00259,2025-09-04T20:37:18Z,payout,USDC,14.22,,0xfb7a763317c9447c8bcd26e6d319cea9
w00148,2025-09-04T22:18:11Z,deposit,USDC,74.61,,0x5d0c96b97d1147c0a198ca29d68f9b7e
w00259,2025-09-04T23:48:18Z,wager,USDT,33.29,,0x2f18c93fe29740859b18472985c9da66
w00259,2025-09-05T00:07:18Z,payout,USDT,29.5,,0xbed9f14997e74f4c92bb20b6b8869c5e
w00273,2025-09-05T00:07:58Z,deposit,USDC,102.17,,0x50cc15156caf4ee5aa6904cf17babf07
w00273,2025-09-05T02:04:58Z,wager,USDT,177.91,,0xeae4a88de8be469b8daa2bf453ad89f4
w00273,2025-09-05T02:17:58Z,payout,USDT,161.86,,0xdb067c8939be4058b1177fd350468caa
w00273,2025-09-05T02:30:58Z,wager,USDC,38.78,,0x8cfbf17b7ac04ab49ce3dd0824fba682
w00070,2025-09-05T02:45:12Z,deposit,USDC,48.73,,0xa31474da9e11436faa2689120977904a
w00148,2025-09-05T03:05:11Z,wager,USDT,28.87,,0x426cadd0d17a4956b38dd52ec9ec681a
w00148,2025-09-05T03:17:11Z,payout,USDT,14.55,,0xbefeac02afcc4c85be8ac8b1991527d4
w00273,2025-09-05T03:22:58Z,wager,USDC,70.92,,0x57c5572e91ba49969dc1d75232bb7950
w00273,2025-09-05T03:29:58Z,payout,USDC,49.61,,0x6dc3324a303b40c2a662129192b728e3
w00259,2025-09-05T03:38:18Z,wager,USDT,25.73,,0xb1f40200fb5c4f3fb436cdfebb32af33
w00259,2025-09-05T03:56:18Z,payout,USDT,19.13,,0x9f0f692a19c146f78491cfbb257b4ef3
w00148,2025-09-05T05:43:11Z,wager,USDC,21.86,,0x70b124832c3540d5b6309c0394095231
w00148,2025-09-05T05:51:11Z,payout,USDC,11.11,,0x2603f5d0010842d1b24da6a0b6b34562
w00273,2025-09-05T05:59:58Z,wager,USDC,25.68,,0x9bb133ab096047f39b1b16a9d79fed29
w00273,2025-09-05T06:21:58Z,payout,USDC,20.23,,0x5ce41118963d4ad9bf616d3406b40c30
w00070,2025-09-05T06:30:12Z,wager,USDT,14.99,,0x15235cbe40a542259f3adacc430d8d23
w00070,2025-09-05T06:35:12Z,payout,USDT,9.0,,0x307ff2c1a97f491da56f7f4c7e0ac83f
w00070,2025-09-05T07:28:12Z,wager,USDT,26.27,,0x64da612668dd43fd84ce26e1030340f0
w00070,2025-09-05T07:40:12Z,payout,USDT,13.28,,0xfd18fbf074fc414c94f1291852a3e2ab
w00273,2025-09-05T09:18:58Z,wager,USDT,42.27,,0xc12b9b94e5a94756b7004fb89c1081f2
w00273,2025-09-05T09:21:58Z,payout,USDT,23.64,,0xc6ee35aa1547437f84d45eb179a97377
w00148,2025-09-05T09:27:11Z,wager,USDC,31.61,,0xd223b7a851124828af449dc7524c4c92
w00148,2025-09-05T09:54:11Z,payout,USDC,27.76,,0x167b6fa53f524dd394ddf526ef5a5d6f
w00273,2025-09-05T10:44:58Z,wager,USDC,22.66,,0x6dd00fb6f1374887a96aecd6f549aa21
w00273,2025-09-05T10:44:58Z,bonus,USDC,17.01,B460,0xd0fe42bed9f64db9872accb0b79a5321
w00273,2025-09-05T11:07:58Z,payout,USDC,14.01,,0x1d0676f1ecbb4895b383b399aebdfdd0
w00070,2025-09-05T11:17:12Z,wager,USDT,31.72,,0xdb7b7c3c8e694061873dc93f5b5b7f80
w00112,2025-09-05T11:23:07Z,deposit,USDT,80.26,,0x6a595c829c804a88ada0f20fdbfab9d7
w00070,2025-09-05T11:35:12Z,payout,USDT,19.47,,0xc6f8495be28a4aa4b227d065889227a8
w00070,2025-09-05T11:37:12Z,wager,USDT,27.35,,0x1e6d9ec4e5f04d3ba31af1b53a78cc66
w00070,2025-09-05T11:51:12Z,payout,USDT,14.6,,0xace0bca012a746fba38a14ed8baf284e
w00273,2025-09-05T11:56:58Z,wager,USDC,5.04,,0x5a9351d8e59446ad98fcc99b302b4b39
w00078,2025-09-05T11:59:14Z,deposit,USDC,42.58,,0xad50d056d41341c6ab981178dc34736f
w00273,2025-09-05T12:01:58Z,payout,USDC,3.96,,0x3ecea796109d4860a3bdc7a802f8ff85
w00148,2025-09-05T13:08:11Z,wager,USDC,41.49,,0x468eafe6715245edb7e7b4185d340aca
w00031,2025-09-05T13:12:31Z,deposit,USDC,93.78,,0x84295b7337c44cb2adc2f13c86c38967
w00148,2025-09-05T13:27:11Z,payout,USDC,35.47,,0x5d7b11b12abf4e77a68e2ebf226d9de4
w00329,2025-09-05T13:37:32Z,deposit,USDT,112.17,,0x4a8f7283e0594202b47b67e60040bfb3
w00112,2025-09-05T13:41:07Z,wager,USDT,48.66,,0x17b375f3ebec41bdb4f48d01f6a3ae82
w00112,2025-09-05T13:52:07Z,payout,USDT,45.07,,0x8ea160e11bbf4166acf0e3fd3a4adea5
w00112,2025-09-05T13:58:07Z,bonus,USDT,23.24,B715,0x469f2a1de2d3426894c0ecf81ff7673a
w00070,2025-09-05T14:16:12Z,wager,USDC,74.87,,0x4f4fe5c7634343eb94daa527b4fe0629
w00070,2025-09-05T14:37:12Z,payout,USDC,70.99,,0x9663ea09c5664b5fad403ba7a0b93f9d
w00112,2025-09-05T14:41:07Z,wager,USDT,23.52,,0x25ab3cddca5c492d8d4c75b99402d092
w00148,2025-09-05T14:44:11Z,wager,USDT,30.9,,0xc1fb5323a3c84d2da0b751e71ee7c0fd
w00112,2025-09-05T14:45:07Z,bonus,USDT,16.3,B423,0x4771d7fd69964e31a8fa095f5ace681c
w00148,2025-09-05T14:47:11Z,payout,USDT,26.17,,0x88a9bac6ce17463891c8915b3e838e6c
w00112,2025-09-05T14:52:07Z,payout,USDT,18.04,,0x1fd0c19325744911ad39e80e1ef0cc85
w00078,2025-09-05T15:08:14Z,wager,USDC,25.02,,0x65dd6419c81142fd8664116312c232eb
w00078,2025-09-05T15:28:14Z,payout,USDC,14.02,,0xc8881e146a9147b1aa910065a92a0f45
w00329,2025-09-05T15:40:32Z,wager,USDC,108.54,,0xdb3999fbba9d4e528be60da57ca59357
w00329,2025-09-05T15:51:32Z,payout,USDC,65.28,,0xd7fd6fefb03e487f99c3392cede05d5b
w00078,2025-09-05T16:03:14Z,wager,USDC,64.49,,0xb40119d1c51543cd92dce4f10dad3f99
w00329,2025-09-05T16:05:32Z,wager,USDT,48.57,,0xeeccc3c3986c4d88bd5e5c95090ca7f0
w00070,2025-09-05T16:14:12Z,wager,USDT,53.06,,0xdd1b9d317fef49b2b3717f3f4c8e225f
w00329,2025-09-05T16:17:32Z,payout,USDT,41.36,,0xfd985c14b0354f2e93ed993cb56b7d3d
w00078,2025-09-05T16:26:14Z,wager,USDC,33.91,,0x1a18bacb371e48fcaf7adc52b5d8c03c
w00078,2025-09-05T16:30:14Z,payout,USDC,28.69,,0xe9022e281259438b95313d25e054f085
w00078,2025-09-05T16:33:14Z,bonus,USDC,22.29,B808,0x6b0da86d3f7c425ab11863e604e80a80
w00070,2025-09-05T16:36:12Z,payout,USDT,35.7,,0xdc4594fe0fa0450681aff43f9e654287
w00112,2025-09-05T16:41:07Z,wager,USDC,28.02,,0x546f6ca5824a4e68882e98233d4771bd
w00148,2025-09-05T17:14:11Z,wager,USDT,57.49,,0x9c29adec3fb04a5cabcf90fde042efb9
w00329,2025-09-05T17:28:32Z,wager,USDC,32.34,,0xf355cecf0aa94be295d9e411ce090ae8
w00148,2025-09-05T17:35:11Z,payout,USDT,47.08,,0x96e140e5d21a4e76bbd9a1e490ed6636
w00112,2025-09-05T18:58:07Z,wager,USDT,17.78,,0x25f7c31d825c4b69b1c561c566cdc8d7
w00329,2025-09-05T19:12:32Z,wager,USDC,34.06,,0xf8ede550d2884dc185811782c527e72e
w00112,2025-09-05T19:26:07Z,payout,USDT,12.28,,0x7428d678b12a498f8a4f567a43c69818
w00329,2025-09-05T19:39:32Z,bonus,USDC,23.13,B962,0x74273affb0df437b906d7b7ab94ecffc
w00078,2025-09-05T19:48:14Z,wager,USDT,31.04,,0x68a9ab6d462b4d1496ad6ea02d6119bb
w00078,2025-09-05T19:49:14Z,wager,USDT,16.16,,0xf7512e8f2a0b4a40bb0a608e4d60e14e
w00078,2025-09-05T19:53:14Z,wager,USDT,17.21,,0x7f50daf848244c0c9a414a266c70899e
w00078,2025-09-05T19:56:14Z,wager,USDT,2.38,,0xb85060c4fa36487db85685418ad33e26
w00078,2025-09-05T20:01:14Z,payout,USDT,15.02,,0x92786cd8fe964ef389a6d14526b00e91
w00078,2025-09-05T20:04:14Z,payout,USDT,27.39,,0x4b169fd412484023ba0fd0cb90a0f01c
w00078,2025-09-05T20:09:14Z,payout,USDT,10.38,,0xf5206e84a4004d7494be4aa89bf0bf5a
w00148,2025-09-05T20:27:11Z,wager,USDC,13.22,,0xd845836532c04564a2ee4092f70663a5
w00050,2025-09-05T22:15:54Z,deposit,USDT,87.99,,0xd079f79d13c742c09cdd92278f4d4292
w00112,2025-09-05T22:24:07Z,wager,USDT,67.44,,0x2defc5e81e314fca920a82b9641008b5
w00329,2025-09-05T22:35:32Z,wager,USDC,20.93,,0xc262d4a2063c4d70820421f2df512188
w00112,2025-09-05T22:45:07Z,payout,USDT,62.08,,0x1f2a1ff4ad3441a2bce3bdc485f5066d
w00329,2025-09-05T22:51:32Z,payout,USDC,12.91,,0x4638dce26c61411d931f179c1aac8da8
w00050,2025-09-06T00:01:54Z,wager,USDC,7.27,,0xfbeccc470d0943d4ac44e4dafe558298
w00050,2025-09-06T00:07:54Z,wager,USDC,26.22,,0x011c3192b9364dacb25ea74fcbef1f61
w00050,2025-09-06T00:12:54Z,payout,USDC,6.15,,0x6359fcd2b2a64ee1a1bc1ca6a5c75383
w00050,2025-09-06T00:26:54Z,payout,USDC,13.72,,0x57ec44519eb045b6ba53a47b362ece75
w00314,2025-09-06T00:39:20Z,deposit,USDT,68.74,,0x724f48374c664dad9a444893cbdf32fc
w00050,2025-09-06T01:01:54Z,bonus,USDC,13.23,B966,0x7cb95323ea624ddfa2f8c8aa0d8f5aa1
w00112,2025-09-06T01:08:07Z,wager,USDT,17.48,,0x7a8f9ff23dff4fd09a08a4ba0666d07f
w00112,2025-09-06T01:09:07Z,wager,USDC,19.17,,0x817e790412824504ab633ec6bc23c048
w00112,2025-09-06T01:31:07Z,payout,USDC,17.09,,0x0c9a4c860ca24d20aa100276328d9d92
w00112,2025-09-06T01:32:07Z,payout,USDT,9.72,,0x0af708a33d9d4cecb97ccdb4b8d3aeec
w00329,2025-09-06T01:37:32Z,wager,USDT,24.39,,0x7d02e7f1ce30442e99de3f5240e47ff9
w00314,2025-09-06T01:49:20Z,wager,USDT,19.78,,0x589918e5119140a695adf0b53429739f
w00329,2025-09-06T01:51:32Z,payout,USDT,17.35,,0x3d5fdd9809b84bee8e4f3cf9969528c7
w00314,2025-09-06T02:04:20Z,payout,USDT,14.13,,0x9c9a2e007dda4a85b7d30d5a761091d1
w00050,2025-09-06T02:55:54Z,wager,USDT,38.98,,0xe1c07ef9fbc9427fb32b5b4ee32072aa
w00050,2025-09-06T03:07:54Z,payout,USDT,32.23,,0x63d541595fba4bf486b792941cba95b0
w00050,2025-09-06T03:14:54Z,wager,USDC,25.15,,0x4ed08509f0984f2aac9b6a356469433e
w00050,2025-09-06T03:36:54Z,payout,USDC,17.54,,0x6daccb06d4f0432cb4d7e3e33df285c1
w00050,2025-09-06T04:44:54Z,wager,USDC,19.29,,0x105b725b11164c4fbd684ac6a965c31c
w00050,2025-09-06T05:04:54Z,payout,USDC,9.87,,0xee3b505e8a324c25a639865300400f65
w00004,2025-09-06T05:28:58Z,deposit,USDC,56.68,,0x8c0eca4ba3fe485da04a63b04a7baada
w00314,2025-09-06T05:45:20Z,wager,USDC,18.44,,0xca68919dd8a845bfa8e427017ded0bdc
w00314,2025-09-06T05:58:20Z,wager,USDT,11.54,,0x7a9f8e0d155f44139286d8c0aa638b2d
w00314,2025-09-06T06:10:20Z,payout,USDT,7.93,,0x628d55ad3fef4d2493fb4cb5aa7a56eb
w00314,2025-09-06T06:25:20Z,bonus,USDC,5.06,B554,0x6a50941bd4be4d309dcf3b60bd49e90b
w00314,2025-09-06T08:15:20Z,wager,USDT,84.36,,0x75130bb7c147441188e8daeb1e80dfad
w00314,2025-09-06T08:25:20Z,payout,USDT,67.13,,0x0bcf3ae4f6da40408b939809af3adfcd
w00314,2025-09-06T09:09:20Z,payout,USDT,15.73,,0xca0d86e9c5dd4fc3be6c595c55b7fd57
w00314,2025-09-06T09:09:20Z,wager,USDT,17.55,,0x9dc2de3a210141319e226e4ad69a4081
w00004,2025-09-06T10:07:58Z,wager,USDC,27.54,,0x5e6eeb49bf014229aa2e315f2ee54da1
w00004,2025-09-06T10:34:58Z,payout,USDC,14.35,,0x3f2181f191064e719f8f17c50231d45f
w00314,2025-09-06T13:06:20Z,wager,USDT,42.68,,0x93d38df5b3354888b649b45a0097c97f
w00314,2025-09-06T13:09:20Z,wager,USDC,46.02,,0x9c156421852b45dc8236254525c04747
w00314,2025-09-06T13:20:20Z,payout,USDC,29.55,,0x8bbab5d8c8794287bb028f6b2570a3db
w00314,2025-09-06T13:23:20Z,bonus,USDT,23.62,B903,0xb4e9e5a1b1b740d483c3ce493aa07639
w00314,2025-09-06T13:29:20Z,payout,USDT,27.01,,0x381587f7009c44b4acd3157322f0c96a
w00004,2025-09-06T13:35:58Z,wager,USDC,20.1,,0x3163a52628004694b0b31471bebe0ed3
w00004,2025-09-06T14:04:58Z,payout,USDC,12.16,,0xc151191b426040c482659f5ec296e2a2
w00004,2025-09-06T14:30:58Z,wager,USDC,17.45,,0x7ba7fa6a778e409ab33b3172e6d50abe
w00004,2025-09-06T14:54:58Z,payout,USDC,16.45,,0x209a4f4e4f934be89d795be4afc7829f
w00346,2025-09-06T15:02:56Z,deposit,USDC,66.02,,0xcca6b6209a93419a9ccbf35492d303b1
w00004,2025-09-06T16:41:58Z,wager,USDC,41.2,,0x9f183e034fa640a992c535726d9ad886
w00346,2025-09-06T17:06:56Z,wager,USDC,43.22,,0x71a475e73ce34bf6936423eb5c91414c
w00004,2025-09-06T17:54:58Z,wager,USDT,36.3,,0xf6875edd1ac14ad1a2e210471f932bca
w00004,2025-09-06T17:57:58Z,payout,USDT,19.21,,0x2c1b9830a51147858234727ab8c21fb5
w00004,2025-09-06T18:03:58Z,wager,USDC,48.56,,0x9d625547cedd4fd4b3a2a73c1abf2f09
w00346,2025-09-06T18:04:56Z,wager,USDT,37.48,,0x13c6ba968bcb4d1eb355d417c668f70c
w00004,2025-09-06T18:04:58Z,payout,USDC,24.63,,0x7f5039d3510f435eb680e74c76749701
w00346,2025-09-06T18:33:56Z,payout,USDT,23.85,,0x215d41459f404f428b5d8eb3c13105b5
w00004,2025-09-06T18:43:58Z,bonus,USDT,23.84,B113,0x0d0e2a3282af4ec3b8aad1013e0060d4
w00346,2025-09-06T21:03:56Z,wager,USDT,18.18,,0x6b20f798bdf54a3ab8e7f60c57ec5331
w00346,2025-09-06T21:32:56Z,payout,USDT,10.58,,0xc72b63213ae14cafb2beadaebd868e15
w00345,2025-09-07T05:12:23Z,deposit,USDC,137.54,,0xa9b1246bea8046cb96d0df406e04a6b1
w00345,2025-09-07T10:10:23Z,wager,USDC,19.05,,0x0a6787ca4cd34ba98bf086dfb6b1a91b
w00345,2025-09-07T10:34:23Z,payout,USDC,16.09,,0x48d440a784d04a58b3419b825f26dd27
w00081,2025-09-07T12:58:52Z,deposit,USDT,262.34,,0xafce876bdc8d4d6080fd00043d01bf53
w00345,2025-09-07T13:18:23Z,wager,USDT,25.61,,0xb0ff7e3bc1974045a024568a84326a78
w00345,2025-09-07T13:22:23Z,payout,USDT,18.83,,0x0d2eb58db0f2411594fb08836fc6ca30
w00345,2025-09-07T15:01:23Z,wager,USDC,14.78,,0xf31269c581af4e22a33081d1a9fbf46f
w00316,2025-09-07T15:59:51Z,deposit,USDC,64.62,,0xd7623d716ed2401285d41468ff51f6da
w00336,2025-09-07T16:25:10Z,deposit,USDT,73.47,,0x27fbdad9c5f84f1d8076b561efafc323
w00289,2025-09-07T16:34:56Z,deposit,USDC,154.63,,0x814d9b9084784bd58a3072ae38804100
w00345,2025-09-07T17:47:23Z,wager,USDT,42.6,,0xa0e78065157f4679a403d40fc8bb3682
w00336,2025-09-07T18:17:10Z,wager,USDC,80.93,,0x7376ff12f05b4c358dd5874338d67a66
w00289,2025-09-07T18:17:56Z,wager,USDT,20.43,,0xa892c62e3aae4a7991759a56baed0525
w00289,2025-09-07T18:36:56Z,payout,USDT,13.39,,0x4bcfa0cf84fa424893fdd42a0baea0d9
w00289,2025-09-07T18:36:56Z,wager,USDC,29.68,,0xd877733631c5439986b6e6963a28cbac
w00101,2025-09-07T18:38:43Z,deposit,USDT,54.48,,0xf35cb0e0822947578ba52ddba02210f7
w00336,2025-09-07T18:44:10Z,payout,USDC,69.03,,0x4a3a005f114d43c4b27611fc174620ad
w00163,2025-09-07T19:30:55Z,deposit,USDT,125.36,,0x7aac6ca2b0d44544965479e57e8cfd32
w00345,2025-09-07T19:55:23Z,wager,USDT,26.58,,0xb2dba337f91c41609813ea15d2b53711
w00345,2025-09-07T20:09:23Z,payout,USDT,13.31,,0x29f24eef3a7b4ac8a1d63da9bef59428
w00345,2025-09-07T20:32:23Z,bonus,USDT,8.82,B943,0x6947076c8e2943acb934586f85d949d7
w00289,2025-09-07T22:16:56Z,wager,USDT,28.07,,0xe3bef0ac20a546ccbf5a7abea301c482
w00289,2025-09-07T22:30:56Z,payout,USDT,14.12,,0x6a76d96ce8e04a2b9d4199d5474a2d8b
w00289,2025-09-08T01:59:56Z,wager,USDC,24.22,,0xafee1d1576ae475db2b15eb36244de2d
w00289,2025-09-08T02:03:56Z,bonus,USDC,11.22,B905,0xf40363372389424a9dfc81c1894da422
